id,product,slug,serial,title,source_file,body_source,char_count,verdict,priority,issue_codes,reason,gemini_batch
EXPANSION-50D-FORTUNE-0036,fortune,fortune-0036,fortune-0036,四柱八字是什麼？年柱、月柱、日柱、時柱怎麼讀,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1171,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1171 字。 主關鍵字「四柱是什麼」未在正文前 130 字內自然回答。,
MBTI-BRANCH-ENFP-OC,fortune,personality-0036,personality-0036,ENFP-OC 是什麼？高反應創意與冷靜定錨的平衡,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1644,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1644 字。 ,
TAROT-WANDS-06,tarot,tarot-0036,tarot-0036,權杖六意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1747,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1747 字。 ,
ASTRO-EXPANSION-50D-0037,astro,astrology-0037,astrology-0037,月亮摩羯星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1275,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1275 字。 主關鍵字「月亮摩羯星座」未在正文前 130 字內自然回答。,
EXPANSION-50D-FORTUNE-0037,fortune,fortune-0037,fortune-0037,月令是什麼？八字判讀中的季節與核心條件,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1139,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1139 字。 主關鍵字「月令是什麼」未在正文前 130 字內自然回答。,
MBTI-64-ENTJ-AH,personality,personality-0037,personality-0037,ENTJ-AH 是什麼？掌控感、事業推進與關係壓力怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1509,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1509 字。 ,
TAROT-WANDS-07,tarot,tarot-0037,tarot-0037,權杖七意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1713,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1713 字。 ,
ASTRO-EXPANSION-50D-0038,astro,astrology-0038,astrology-0038,月亮水瓶星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1285,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1285 字。 主關鍵字「月亮水瓶星座」未在正文前 130 字內自然回答。,
EXPANSION-50D-FORTUNE-0038,fortune,fortune-0038,fortune-0038,藏干是什麼？地支裡的天干與層次怎麼理解,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1146,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1146 字。 主關鍵字「藏干是什麼」未在正文前 130 字內自然回答。,
MBTI-64-ENTJ-AC,personality,personality-0038,personality-0038,ENTJ-AC 是什麼？決策力、責任與工作節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1513,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1513 字。 ,
TAROT-WANDS-08,tarot,tarot-0038,tarot-0038,權杖八意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1707,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1707 字。 ,
ASTRO-EXPANSION-50D-0039,astro,astrology-0039,astrology-0039,月亮雙魚星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1284,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1284 字。 主關鍵字「月亮雙魚星座」未在正文前 130 字內自然回答。,
EXPANSION-50D-FORTUNE-0039,fortune,fortune-0039,fortune-0039,用神是什麼？八字中的平衡思路與使用限制,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1165,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1165 字。 主關鍵字「用神是什麼」未在正文前 130 字內自然回答。,
MBTI-64-ENTJ-OH,personality,personality-0039,personality-0039,ENTJ-OH 是什麼？野心、變動與人生方向怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1496,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1496 字。 ,
TAROT-WANDS-09,tarot,tarot-0039,tarot-0039,權杖九意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1745,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1745 字。 ,
ASTRO-EXPANSION-50D-0040,astro,astrology-0040,astrology-0040,第一宮是什麼？自我呈現、身體感和開始一件事的方式怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1224,KEEP,P3,,app/web/static/article-expansion-50d-astro.js，正文 1224 字。 ,
EXPANSION-50D-FORTUNE-0040,fortune,fortune-0040,fortune-0040,喜忌是什麼？八字中的偏好條件與避免簡化,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1166,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1166 字。 主關鍵字「喜忌是什麼」未在正文前 130 字內自然回答。,
MBTI-64-ENTJ-OC,personality,personality-0040,personality-0040,ENTJ-OC 是什麼？策略、自由度與合作界線怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1515,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1515 字。 ,
TAROT-WANDS-10,tarot,tarot-0040,tarot-0040,權杖十意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1771,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1771 字。 ,
ASTRO-EXPANSION-50D-0041,astro,astrology-0041,astrology-0041,第四宮是什麼？家庭根基、私領域和內在歸屬怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1212,KEEP,P3,,app/web/static/article-expansion-50d-astro.js，正文 1212 字。 ,
EXPANSION-50D-FORTUNE-0041,fortune,fortune-0041,fortune-0041,合沖刑害是什麼？八字互動關係與生活觀察怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1211,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1211 字。 主關鍵字「合沖刑害是什麼」未在正文前 130 字內自然回答。,
MBTI-64-ENTP-AH,personality,personality-0041,personality-0041,ENTP-AH 是什麼？辯論感、創意與工作壓力怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1524,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1524 字。 ,
TAROT-WANDS-PAGE,tarot,tarot-0041,tarot-0041,權杖侍者意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1771,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1771 字。 ,
ASTRO-EXPANSION-50D-0042,astro,astrology-0042,astrology-0042,第七宮是什麼？一對一關係、合作契約和互相投射怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1210,KEEP,P3,,app/web/static/article-expansion-50d-astro.js，正文 1210 字。 ,
EXPANSION-50D-FORTUNE-0042,fortune,fortune-0042,fortune-0042,八字格局是什麼？結構、條件與避免貼標籤,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1177,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1177 字。 主關鍵字「格局是什麼」未在正文前 130 字內自然回答。,
MBTI-64-ENTP-AC,personality,personality-0042,personality-0042,ENTP-AC 是什麼？點子多、承諾感與關係節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1518,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1518 字。 ,
TAROT-WANDS-KNIGHT,tarot,tarot-0042,tarot-0042,權杖騎士意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1756,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1756 字。 ,
ASTRO-EXPANSION-50D-0043,astro,astrology-0043,astrology-0043,第十宮是什麼？公開角色、方向、責任和社會可見度怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1219,KEEP,P3,,app/web/static/article-expansion-50d-astro.js，正文 1219 字。 ,
EXPANSION-50D-FORTUNE-0043,fortune,fortune-0043,fortune-0043,納音是什麼？六十甲子納音與八字閱讀的邊界,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1157,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1157 字。 主關鍵字「納音是什麼」未在正文前 130 字內自然回答。,
MBTI-64-ENTP-OH,personality,personality-0043,personality-0043,ENTP-OH 是什麼？探索欲、分心與人生方向怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1528,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1528 字。 ,
TAROT-WANDS-QUEEN,tarot,tarot-0043,tarot-0043,權杖皇后意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1738,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1738 字。 ,
ASTRO-EXPANSION-50D-0044,astro,astrology-0044,astrology-0044,第十二宮是什麼？退隱、內在消化、休息和不易被看見的經驗怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1247,KEEP,P3,,app/web/static/article-expansion-50d-astro.js，正文 1247 字。 ,
CHART-CYCLE-DECADE,fortune,fortune-0044,fortune-0044,大限是什麼？紫微斗數十年運勢節奏與人生轉換期關聯的客觀解讀,app/web/static/article-registry.js,app/web/static/article-expansion-agy-matrix-backlog-v1-01.js,2211,LIGHT_EDIT,P2,BANNED_PHRASE|SEARCH_INTENT_LAG,app/web/static/article-expansion-agy-matrix-backlog-v1-01.js，正文 2211 字。 「大限是什麼」正文命中禁用或舊模板詞：保證、注定。 主關鍵字「大限是什麼」未在正文前 130 字內自然回答。,
MBTI-64-ENTP-OC,personality,personality-0044,personality-0044,ENTP-OC 是什麼？彈性、界線與工作落地怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1519,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1519 字。 ,
TAROT-WANDS-KING,tarot,tarot-0044,tarot-0044,權杖國王意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1795,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1795 字。 ,
ASC-ARIES,astro,astrology-0045,astrology-0045,上升牡羊是什麼？探討外在氣質、感情與事業潛在發展模式的客觀分析,app/web/static/article-registry.js,app/web/static/article-expansion-agy-matrix-backlog-v1-01.js,2260,LIGHT_EDIT,P2,BANNED_PHRASE|LOW_SCENARIO_DENSITY,app/web/static/article-expansion-agy-matrix-backlog-v1-01.js，正文 2260 字。 「上升牡羊」正文命中禁用或舊模板詞：一定。 具體情境/可觀察動詞密度偏低，偵測到 6 個具體訊號。,
MBTI-64-ISFJ-AH,personality,personality-0045,personality-0045,ISFJ-AH 是什麼？照顧責任、關係壓力與界線怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1538,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1538 字。 ,
TAROT-CUPS-01,tarot,tarot-0045,tarot-0045,聖杯一意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1744,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1744 字。 ,
ASC-TAURUS,astro,astrology-0046,astrology-0046,上升金牛氣質與性格完整解析：看懂感情事業與外在特質的指南,app/web/static/article-registry.js,app/web/static/article-expansion-agy-matrix-backlog-v1-retry-01.js,1788,KEEP,P3,,app/web/static/article-expansion-agy-matrix-backlog-v1-retry-01.js，正文 1788 字。 ,
MBTI-64-ISFJ-AC,personality,personality-0046,personality-0046,ISFJ-AC 是什麼？組織力、他人期待與工作壓力怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1520,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1520 字。 ,
TAROT-CUPS-03,tarot,tarot-0046,tarot-0046,聖杯三意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1763,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1763 字。 ,
ASC-GEMINI,astro,astrology-0047,astrology-0047,上升雙子性格與氣質特徵解析：探索社交事業與情感世界的指南,app/web/static/article-registry.js,app/web/static/article-expansion-agy-matrix-backlog-v1-retry-01.js,1807,KEEP,P3,,app/web/static/article-expansion-agy-matrix-backlog-v1-retry-01.js，正文 1807 字。 ,
MBTI-64-ISFJ-OH,personality,personality-0047,personality-0047,ISFJ-OH 是什麼？溫柔穩定、探索與人生方向怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1530,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1530 字。 ,
TAROT-CUPS-04,tarot,tarot-0047,tarot-0047,聖杯四意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1723,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1723 字。 ,
MBTI-64-ISFJ-OC,personality,personality-0048,personality-0048,ISFJ-OC 是什麼？細節感、彈性與關係需求怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1531,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1531 字。 ,
TAROT-CUPS-05,tarot,tarot-0048,tarot-0048,聖杯五意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1761,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1761 字。 ,
MBTI-64-ENFJ-AH,personality,personality-0049,personality-0049,ENFJ-AH 是什麼？照顧責任、關係壓力與界線怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1544,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1544 字。 ,
TAROT-CUPS-06,tarot,tarot-0049,tarot-0049,聖杯六意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1742,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1742 字。 ,
MBTI-64-ENFJ-AC,personality,personality-0050,personality-0050,ENFJ-AC 是什麼？組織力、他人期待與工作壓力怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1533,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1533 字。 ,
TAROT-CUPS-07,tarot,tarot-0050,tarot-0050,聖杯七意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1751,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1751 字。 ,
MBTI-64-ENFJ-OH,personality,personality-0051,personality-0051,ENFJ-OH 是什麼？熱情、理想與人生方向怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1540,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1540 字。 ,
TAROT-CUPS-08,tarot,tarot-0051,tarot-0051,聖杯八意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1753,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1753 字。 ,
MBTI-64-ENFJ-OC,personality,personality-0052,personality-0052,ENFJ-OC 是什麼？連結感、彈性與關係界線怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-mbti.js,1541,KEEP,P3,,app/web/static/article-expansion-50d-mbti.js，正文 1541 字。 ,
TAROT-CUPS-09,tarot,tarot-0052,tarot-0052,聖杯九意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1730,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1730 字。 ,
MBTI-INTP-AH,personality,personality-0053,personality-0053,INTP-AH 是什麼？探討大腦想太多、冷處理特質與工作節奏調整,app/web/static/article-registry.js,app/web/static/article-expansion-agy-prototype-v1-01.js,1891,LIGHT_EDIT,P2,BANNED_PHRASE,app/web/static/article-expansion-agy-prototype-v1-01.js，正文 1891 字。 「INTP-AH 是什麼」正文命中禁用或舊模板詞：一定、保證。,
TAROT-CUPS-10,tarot,tarot-0053,tarot-0053,聖杯十意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1747,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1747 字。 ,
MBTI-INTP-AC,personality,personality-0054,personality-0054,INTP-AC 是什麼？Pantheon 亞型分析力、拖延與關係表達的影響,app/web/static/article-registry.js,app/web/static/article-expansion-agy-matrix-backlog-v1-01.js,2280,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-agy-matrix-backlog-v1-01.js，正文 2280 字。 主關鍵字「INTP-AC 是什麼」未在正文前 130 字內自然回答。,
TAROT-CUPS-PAGE,tarot,tarot-0054,tarot-0054,聖杯侍者意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1774,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1774 字。 ,
MBTI-INTP-OH,personality,personality-0055,personality-0055,INTP-OH 是什麼？Pantheon 亞型好奇心、分心與人生方向的解讀,app/web/static/article-registry.js,app/web/static/article-expansion-agy-matrix-backlog-v1-01.js,2304,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-agy-matrix-backlog-v1-01.js，正文 2304 字。 主關鍵字「INTP-OH 是什麼」未在正文前 130 字內自然回答。,
TAROT-CUPS-KNIGHT,tarot,tarot-0055,tarot-0055,聖杯騎士意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1782,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1782 字。 ,
MBTI-INTP-OC,personality,personality-0056,personality-0056,INTP-OC 是什麼？Pantheon 彈性思考、界線感與工作卡住的分析,app/web/static/article-registry.js,app/web/static/article-expansion-agy-matrix-backlog-v1-01.js,2283,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-agy-matrix-backlog-v1-01.js，正文 2283 字。 主關鍵字「INTP-OC 是什麼」未在正文前 130 字內自然回答。,
TAROT-CUPS-QUEEN,tarot,tarot-0056,tarot-0056,聖杯皇后意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1783,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1783 字。 ,
TAROT-CUPS-KING,tarot,tarot-0057,tarot-0057,聖杯國王意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1789,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1789 字。 ,
TAROT-SWORDS-01,tarot,tarot-0058,tarot-0058,寶劍一意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1167,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1167 字。 ,
TAROT-SWORDS-03,tarot,tarot-0059,tarot-0059,寶劍三意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1157,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1157 字。 ,
TAROT-SWORDS-04,tarot,tarot-0060,tarot-0060,寶劍四意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1150,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1150 字。 ,
TAROT-SWORDS-05,tarot,tarot-0061,tarot-0061,寶劍五意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1175,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1175 字。 ,
TAROT-SWORDS-06,tarot,tarot-0062,tarot-0062,寶劍六意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1165,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1165 字。 ,
TAROT-SWORDS-08,tarot,tarot-0063,tarot-0063,寶劍八意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1163,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1163 字。 ,
TAROT-SWORDS-10,tarot,tarot-0064,tarot-0064,寶劍十意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1185,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1185 字。 ,
TAROT-SWORDS-PAGE,tarot,tarot-0065,tarot-0065,寶劍侍者意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1183,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1183 字。 ,
TAROT-SWORDS-KNIGHT,tarot,tarot-0066,tarot-0066,寶劍騎士意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1212,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1212 字。 ,
TAROT-SWORDS-QUEEN,tarot,tarot-0067,tarot-0067,寶劍皇后意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1166,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1166 字。 ,
TAROT-SWORDS-KING,tarot,tarot-0068,tarot-0068,寶劍國王意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1160,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1160 字。 ,
TAROT-PENTACLES-01,tarot,tarot-0069,tarot-0069,錢幣一意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1179,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1179 字。 ,
TAROT-PENTACLES-02,tarot,tarot-0070,tarot-0070,錢幣二意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1164,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1164 字。 ,
TAROT-PENTACLES-03,tarot,tarot-0071,tarot-0071,錢幣三意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1141,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1141 字。 ,
TAROT-PENTACLES-04,tarot,tarot-0072,tarot-0072,錢幣四意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1119,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1119 字。 ,
TAROT-PENTACLES-06,tarot,tarot-0073,tarot-0073,錢幣六意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1129,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1129 字。 ,
TAROT-PENTACLES-07,tarot,tarot-0074,tarot-0074,錢幣七意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1179,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1179 字。 ,
TAROT-PENTACLES-08,tarot,tarot-0075,tarot-0075,錢幣八意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1168,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1168 字。 ,
TAROT-PENTACLES-09,tarot,tarot-0076,tarot-0076,錢幣九意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js,1157,KEEP,P3,,app/web/static/article-bodies-scale-44.js，正文 1157 字。 ,
TAROT-PENTACLES-10,tarot,tarot-0077,tarot-0077,錢幣十意思：牌面、正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-tarot-completion-4.js,1728,KEEP,P3,,app/web/static/article-bodies-tarot-completion-4.js，正文 1728 字。 ,
TAROT-PENTACLES-PAGE,tarot,tarot-0078,tarot-0078,錢幣侍者意思：牌面、正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-tarot-completion-4.js,1726,KEEP,P3,,app/web/static/article-bodies-tarot-completion-4.js，正文 1726 字。 ,
TAROT-PENTACLES-KNIGHT,tarot,tarot-0079,tarot-0079,錢幣騎士意思：牌面、正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-tarot-completion-4.js,1675,KEEP,P3,,app/web/static/article-bodies-tarot-completion-4.js，正文 1675 字。 ,
TAROT-PENTACLES-QUEEN,tarot,tarot-0080,tarot-0080,錢幣皇后意思：牌面、正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-tarot-completion-4.js,1741,KEEP,P3,,app/web/static/article-bodies-tarot-completion-4.js，正文 1741 字。 ,
